nombre,fecha_publicacion,rating,ratings_count,generos,tags,metacritic,plataformas,usuarios_interesados
DOOM Eternal,2020-03-20,4.38,1375,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'First-Person', 'Sci-fi', 'Partial Controller Support', 'Horror', 'FPS', 'Gore', 'Violent', 'Online multiplayer', 'Fast-Paced', 'Blood', 'Demons']",86.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",7846
Elden Ring,2022-02-25,4.41,1347,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Online Co-Op', 'Fantasy', 'Difficult', 'Violent', 'Action RPG', 'PvP', '3D', 'Dark Fantasy', 'Online PvP', 'Steam Trading Cards', 'Epic', 'Souls-like', 'history']",95.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X']",7837
Halo Infinite,2021-12-08,3.65,717,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Sci-fi', 'FPS', 'Online Co-Op', 'Classic', 'Sandbox', 'Free to Play', 'Action-Adventure', 'PvP', 'Space', 'combat', 'Futuristic', 'Aliens', 'Sexual Content', 'Online PvP', 'battle', 'Lore-Rich', 'Epic', 'Beautiful', 'weapons', 'hero', 'balance', 'Endless', 'arena', 'tv', 'map', 'hd', 'Gaming']",84.0,"['PC', 'Xbox One', 'Xbox Series S/X']",7835
Assassin's Creed Origins,2017-10-27,3.96,2050,"['Action', 'RPG']",[],81.0,"['PC', 'Xbox One', 'PlayStation 4']",7834
Layers of Fear,2016-02-16,3.54,1113,"['Indie', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Partial Controller Support', 'Horror', 'Exploration', 'Dark', 'Point & Click', 'Survival Horror', 'Mystery', 'Short', 'Mature', 'Walking Simulator', 'Multiple Endings', 'Surreal', 'Emotional', 'Interactive Fiction', 'Supernatural', 'Lovecraftian', 'Psychedelic', 'Narrative', 'immersive']",72.0,"['PC', 'Xbox One', 'PlayStation 4', 'iOS', 'macOS', 'Linux']",7729
Battlefield 1,2016-10-21,3.83,1936,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Open World', 'First-Person', 'FPS', 'Gore', 'Violent', 'PvP', 'War', 'Mature', 'Physics', 'Historical', 'Military', 'Online PvP', 'Story', 'Steam Trading Cards', 'battle', 'Destruction', 'Tanks', 'history', 'Classes', 'World War I', 'tank', 'ww1']",88.0,"['PC', 'Xbox One', 'PlayStation 4']",7682
The Wolf Among Us,2013-10-10,4.39,2115,['Adventure'],"['Singleplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Fantasy', 'Dark', 'Point & Click', 'Nudity', 'controller support', 'Mystery', 'Mature', 'Cinematic', 'Detective', 'Cartoony', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events', 'Noir']",82.0,"['PC', 'PlayStation 4', 'Xbox One', 'iOS', 'Android', 'macOS', 'Xbox 360', 'PS Vita']",7680
Resident Evil 5,2009-03-03,3.82,1598,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'cooperative', 'Online Co-Op', 'Third-Person Shooter', 'Zombies', 'Survival Horror']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",7592
Far Cry 4,2014-11-18,3.82,1880,['Shooter'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Partial Controller Support', 'FPS', 'Online Co-Op', 'Exploration', 'Sandbox', 'Survival', 'Stealth', 'Action RPG', 'Crafting', 'Hunting']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",7584
Ori and the Blind Forest: Definitive Edition,2016-04-27,4.42,1693,"['Platformer', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', '2D', 'Fantasy', 'Difficult', 'Controller', 'stats', 'Family Friendly', 'Cute', 'Side Scroller', 'Metroidvania', '2.5D']",88.0,"['PC', 'Xbox One', 'Nintendo Switch', 'Xbox 360']",7578
Black Desert Online,2014-12-01,2.9,636,"['Adventure', 'Action', 'RPG', 'Strategy', 'Simulation', 'Massively Multiplayer']","['Multiplayer', 'RPG', 'Co-op', 'Open World', 'Fantasy', 'Female Protagonist', 'Online multiplayer', 'PvP', 'Anime', 'In-App Purchases', 'mmo', 'MMORPG']",73.0,"['PC', 'Xbox One', 'PlayStation 4']",7497
Saints Row 2,2008-10-14,3.57,888,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Online Co-Op', 'Funny', 'Sandbox', 'Female Protagonist', 'Comedy', 'Third-Person Shooter', 'Moddable', 'Character Customization', 'Replay Value', 'Crime', 'overlay', 'Co-op Campaign']",78.0,"['PC', 'Xbox One', 'Linux', 'Xbox 360', 'PlayStation 3']",7458
Call of Duty: Modern Warfare 2,2009-11-10,4.27,2017,['Shooter'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'FPS', 'Online Co-Op', 'Tactical', 'PvP', 'Zombies', 'Moddable', 'War', 'Military', 'Valve Anti-Cheat enabled', 'Linear']",86.0,"['PC', 'Xbox One', 'macOS', 'Xbox 360', 'PlayStation 3']",7452
Sid Meier’s Civilization VI,2016-10-20,4.16,1393,"['Strategy', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'Open World', 'Online Co-Op', 'Tactical', 'Steam Workshop', 'Moddable', 'War', 'Turn-Based', 'Historical', 'Memes', 'Turn-Based Strategy', 'Cartoony', 'Cartoon', 'Grand Strategy', '4X']",88.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'macOS', 'Linux']",7388
Ori and the Blind Forest,2015-03-10,4.38,1499,"['Platformer', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', '2D', 'Fantasy', 'Difficult', 'Exploration', 'stats', 'Family Friendly', 'Cute', 'Side Scroller', 'Metroidvania', '2.5D']",88.0,"['PC', 'Xbox One', 'Xbox 360']",7385
SOMA,2015-09-21,4.16,1414,"['Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Sci-fi', 'Horror', 'Gore', 'Survival', 'Stealth', 'Steam Workshop', 'Moddable', 'Survival Horror', 'Walking Simulator', 'Robots', 'Underwater']",84.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",7352
Assassin’s Creed III,2012-10-30,3.75,2133,['Action'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Sandbox', 'Stealth', 'Action-Adventure', 'Controller', 'Historical', 'Parkour', 'Assassin', 'America', 'Alternate History', 'Conspiracy', 'Hunting']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3', 'Wii U']",7333
Kingdom Come: Deliverance,2018-02-13,4.04,1409,"['Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'First-Person', 'Choices Matter', 'Realistic', 'Historical', 'Medieval', 'Kickstarter', 'Choose Your Own Adventure', 'CRPG', 'Swordplay', 'Crowdfunded', 'Horses', 'Einzelspieler', 'Steam-Errungenschaften', 'Volle Controllerunterstützung']",71.0,"['PC', 'Xbox One', 'PlayStation 4']",7329
Call of Juarez: Gunslinger,2013-05-14,3.81,830,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', 'FPS', 'Funny', 'Gore', 'Steam Leaderboards', 'Comedy', 'Historical', 'Linear', 'Narration', 'Alternate History', 'Western', 'Bullet Time', 'Dynamic Narration']",79.0,"['PC', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",7308
Thief,2014-02-25,3.26,1262,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Open World', 'First-Person', 'Horror', 'FPS', 'Fantasy', 'Steam Leaderboards', 'Stealth', 'Dark', 'Nudity', 'Medieval', 'Parkour', '3D Vision', 'Steampunk', 'Assassin', 'Heist']",70.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Xbox 360', 'PlayStation 3']",7292
Watch Dogs 2,2016-11-28,3.84,1736,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Partial Controller Support', 'Gore', 'Comedy', 'Stealth', 'Third-Person Shooter', 'Cute', 'Mature', 'Parkour', 'Sexual Content', 'Crime', 'Illuminati', 'Hacking', 'first person mod']",79.0,"['PC', 'Xbox One', 'PlayStation 4']",7264
Red Dead Redemption,2010-05-18,4.42,2127,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Gore', 'Classic', 'Action-Adventure', 'Third-Person Shooter', 'Zombies', 'Nudity', '3D', 'combat', 'Sexual Content', 'Blood', 'Narration', 'Family Sharing', 'Western', 'shoot', 'waves', 'HDR available', 'nightmare', 'clone']",95.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",7210
Wolfenstein II: The New Colossus,2017-10-25,4.1,1736,"['Shooter', 'Action']","['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Gore', 'Comedy', 'Violent', 'Stealth', 'Nudity', 'Dystopian', 'World War II', 'Illuminati', 'Heist', 'Alternate History', 'Einzelspieler', 'Steam-Errungenschaften', 'Volle Controllerunterstützung']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",7198
Call of Duty: Black Ops III,2015-11-06,3.28,1479,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Sci-fi', 'FPS', 'Gore', 'Steam Leaderboards', 'Steam Workshop', 'Zombies', 'Futuristic', 'Parkour', 'Valve Anti-Cheat enabled', 'Robots', 'battle', 'Illuminati', 'Quick-Time Events']",73.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",7198
Lara Croft and the Temple of Osiris,2014-12-08,3.09,646,"['Adventure', 'Action', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'RPG', 'Co-op', 'cooperative', 'Third Person', 'Online Co-Op', 'Steam Leaderboards', 'Female Protagonist', 'Split Screen', 'Local Co-Op', 'Hack and Slash', 'Isometric', 'Top-Down', '4 Player Local', 'Twin Stick Shooter', '4 giocatori divano', 'Lara Croft']",73.0,"['PC', 'Xbox One', 'PlayStation 4']",7170
Dead Cells,2018-08-07,4.24,1692,"['Platformer', 'Indie', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', '2D', 'Difficult', 'Pixel Graphics', 'Early Access', 'Hack and Slash', 'Replay Value', 'Side Scroller', 'Roguelike', 'Metroidvania', 'Roguelite', 'Procedural Generation', 'Perma Death']",88.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'macOS', 'Linux']",7169
Darksiders Warmastered Edition,2016-11-29,3.68,926,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Open World', 'Third Person', 'Fantasy', 'Gore', 'Difficult', 'Violent', 'Hack and Slash', 'Post-apocalyptic', 'Dark Fantasy', 'Metroidvania', 'Remake', 'Demons']",79.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Wii U']",7150
Divinity: Original Sin 2,2017-09-14,4.38,1618,"['Strategy', 'RPG']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Online Co-Op', 'Fantasy', 'Female Protagonist', 'Online multiplayer', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Early Access', 'role-playing', 'Character Customization', 'Turn-Based', 'Isometric', 'achievements', 'Turn-Based Combat', 'Turn-Based Tactics', 'CRPG', 'in development']",95.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",7119
Fallout Shelter,2015-06-15,3.43,1508,"['RPG', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', '2D', 'Horror', 'Funny', 'Sandbox', 'Survival', 'Free to Play', 'stats', 'role-playing', 'In-App Purchases', 'Post-apocalyptic', 'Crafting', 'Building', 'Management', 'Base Building']",63.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android']",7045
South Park: The Stick of Truth,2014-03-04,4.23,1678,"['Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'RPG', 'Story Rich', 'Open World', '2D', 'Fantasy', 'Funny', 'Comedy', 'Zombies', 'role-playing', 'Nudity', 'Turn-Based', 'Short', 'Mature', 'Turn-Based Strategy', 'JRPG', 'Dark Humor', 'Cartoon', 'Satire']",84.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",7019
Subnautica,2018-01-23,4.25,1432,"['Indie', 'Adventure']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Open World', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Exploration', 'Sandbox', 'Survival', 'Early Access', 'Crafting', 'Aliens', 'VR', 'online', 'Base Building', 'console', 'offline', 'Underwater', 'explore', 'Voxel', 'collect', 'alien', 'water', 'sea', 'food', 'sun', 'crash', 'health']",83.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch', 'macOS']",7013
DiRT Rally,2015-12-07,3.69,669,"['Racing', 'Simulation', 'Sports']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Difficult', 'Steam Leaderboards', 'Free to Play', 'Steam Workshop', 'Family Friendly', 'Realistic', 'Fast-Paced', 'VR', 'Valve Anti-Cheat enabled', '3D Vision', 'Driving', 'TrackIR', 'Offroad']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",7001
A Plague Tale: Innocence,2019-05-13,4.15,1479,"['Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Third Person', 'Horror', 'Female Protagonist', 'Violent', 'Stealth', 'Action-Adventure', 'Linear', 'plague']",82.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",6972
Darkest Dungeon,2016-01-18,4.17,1334,"['Strategy', 'Indie', 'RPG']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', '2D', 'Partial Controller Support', 'Horror', 'Fantasy', 'Difficult', 'Dark', 'role-playing', 'Turn-Based', 'controller support', 'Dark Fantasy', 'Roguelike', 'overlay', 'Roguelite', 'Dungeon Crawler', 'Kickstarter', 'Turn-Based Combat', 'Perma Death', 'Gothic', 'Lovecraftian', 'cloud saves']",84.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'macOS', 'Linux', 'PS Vita']",6954
Dying Light: The Following - Enhanced Edition,2015-01-26,4.13,1083,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Horror', 'FPS', 'Gore', 'Sandbox', 'Survival', 'Stealth', 'Steam Workshop', 'Zombies', 'Includes level editor', 'Survival Horror', 'Crafting', 'Parkour', 'Valve Anti-Cheat enabled']",87.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",6939
Star Wars: Knights of the Old Republic,2003-07-15,4.36,1444,"['Action', 'RPG']","['Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Third Person', 'Sci-fi', 'Fantasy', 'Exploration', 'Classic', 'Female Protagonist', 'Space', 'role-playing', 'Moddable', 'Turn-Based', 'Choices Matter', 'Real-Time with Pause', 'Party-Based RPG', 'Star Wars', 'Single player only']",88.0,"['PC', 'Xbox One', 'Nintendo Switch', 'iOS', 'Android', 'macOS', 'Xbox 360', 'Xbox']",6928
Halo: The Master Chief Collection,2014-11-11,4.25,1084,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Online Co-Op', 'Classic', 'Online multiplayer', 'Space', 'Aliens', 'Lore-Rich', 'Epic', 'Masterpiece', 'Beautiful']",85.0,"['PC', 'Xbox One']",6908
Assassin's Creed Unity,2014-11-11,3.62,1684,['Action'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Third Person', 'Partial Controller Support', 'Online Co-Op', 'Sandbox', 'Stealth', 'Action RPG', 'Tactical', 'Historical', 'Parkour', 'Assassin']",71.0,"['PC', 'Xbox One', 'PlayStation 4']",6900
Don't Starve,2013-04-22,3.85,1120,['Indie'],"['Singleplayer', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Open World', '2D', 'Horror', 'Difficult', 'Exploration', 'Sandbox', 'Survival', 'Steam Workshop', 'Moddable', 'Survival Horror', 'controller support', 'Replay Value', 'Crafting', 'Roguelike', 'Top-Down', 'Perma Death']",79.0,"['PC', 'PlayStation 4', 'Xbox One', 'macOS', 'Linux', 'PlayStation 3', 'PS Vita', 'Wii U']",6898
Chivalry: Medieval Warfare,2012-10-16,3.4,834,"['Indie', 'Action']","['Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'cooperative', 'First-Person', 'Third Person', 'FPS', 'Gore', 'Difficult', 'Violent', 'Steam Workshop', 'PvP', 'Includes level editor', 'Hack and Slash', 'Historical', 'Team-Based', 'Medieval', 'Competitive', 'Valve Anti-Cheat enabled', 'Class-Based', 'Swordplay']",79.0,"['PC', 'PlayStation 4', 'Xbox One', 'macOS', 'Linux', 'Xbox 360', 'PlayStation 3']",6873
Call of Duty: Black Ops,2010-11-09,4.04,1817,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Partial Controller Support', 'Horror', 'FPS', 'Online Co-Op', 'Gore', 'Controller', 'Zombies', 'War', 'Military', 'Valve Anti-Cheat enabled', 'Linear', 'Cold War', 'first person shooter']",81.0,"['PC', 'Xbox One', 'iOS', 'Nintendo DS', 'macOS', 'Xbox 360', 'PlayStation 3', 'Wii']",6866
Dragon Age: Origins,2009-11-03,4.39,1934,['RPG'],"['Singleplayer', 'Atmospheric', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Female Protagonist', 'Tactical', 'Character Customization', 'Choices Matter', 'Dark Fantasy', 'Multiple Endings', 'Loot', 'Real-Time with Pause', 'Romance', 'Dragons', 'Party-Based RPG']",91.0,"['PC', 'Xbox One', 'macOS', 'Xbox 360', 'PlayStation 3']",6819
DmC: Devil May Cry,2013-01-15,4.02,1544,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Fantasy', 'Gore', 'Steam Leaderboards', 'Comedy', 'Controller', 'Anime', 'Hack and Slash', 'Fast-Paced', ""Beat 'em up"", 'Stylized', 'Demons', 'Epic', 'Character Action Game', 'Spectacle fighter', 'sword']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",6762
Quantum Break,2016-04-05,3.91,1309,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Sci-fi', 'Female Protagonist', 'Survival', 'Controller', 'Third-Person Shooter', 'Choices Matter', 'Cinematic', 'Walking Simulator', 'Episodic', 'Time Travel', 'Bullet Time', 'Time Manipulation']",66.0,"['PC', 'Xbox One']",6740
Dead Space 2,2011-01-25,4.38,1376,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Co-op', 'Story Rich', 'cooperative', 'Third Person', 'Sci-fi', 'Partial Controller Support', 'Horror', 'Gore', 'Survival', 'Third-Person Shooter', 'Space', 'Survival Horror', 'Futuristic', 'Aliens', '3D Vision', 'Blood']",87.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",6701
Sleeping Dogs: Definitive Edition,2014-10-08,4.15,1154,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'Third Person', 'Gore', 'Sandbox', 'Third-Person Shooter', 'Mature', 'Parkour', 'Crime', 'Remake', 'Martial Arts']",76.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS']",6643
Rayman Legends,2013-08-29,4.16,1546,['Platformer'],"['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Funny', 'Difficult', 'Comedy', 'Split Screen', 'Local Co-Op', 'Controller', 'Local Multiplayer', 'Family Friendly', 'Side Scroller', 'Fast-Paced', '3D Vision', 'Music', '4 Player Local', '4 giocatori divano']",89.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3', 'PS Vita', 'Wii U']",6634
Guacamelee! Super Turbo Championship Edition,2014-07-01,3.54,820,"['Platformer', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Funny', 'Steam Leaderboards', 'Comedy', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Steam Workshop', 'Colorful', 'Side Scroller', 'Memes', ""Beat 'em up"", 'Metroidvania', '4 Player Local']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'Xbox 360', 'Wii U']",6604
Devil May Cry 5,2019-03-08,4.25,1513,['Action'],"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Online Co-Op', 'Violent', 'Online multiplayer', 'Action-Adventure', 'Anime', 'Nudity', 'Hack and Slash', '3rd-Person Perspective', 'Demons', 'Character Action Game', 'slasher']",88.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4']",6601
Fallout 3,2008-10-28,4.08,1908,"['Shooter', 'RPG']","['Singleplayer', 'Atmospheric', 'RPG', 'Story Rich', 'Open World', 'First-Person', 'Third Person', 'Sci-fi', 'Partial Controller Support', 'Horror', 'FPS', 'Exploration', 'Sandbox', 'Female Protagonist', 'Action RPG', 'Moddable', 'Character Customization', 'Post-apocalyptic']",91.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",6600
Yakuza 0,2015-03-12,4.37,1110,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Funny', 'Steam Leaderboards', 'Comedy', 'Violent', 'Online multiplayer', 'Local Multiplayer', 'Anime', 'Mature', 'Sexual Content', ""Beat 'em up"", 'Crime', 'Drama', 'Dating Sim', 'Minigames']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'PlayStation 3']",6592
Batman: Arkham City,2011-10-18,4.42,2122,['Action'],"['Horror', 'Story', 'city', 'Soundtrack', 'Flight', 'prison', 'Skeletons']",94.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Xbox 360', 'PlayStation 3']",6584
Torchlight II,2012-09-20,3.83,1067,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', 'Online Co-Op', 'Fantasy', 'Action RPG', 'Steam Workshop', 'Cross-Platform Multiplayer', 'role-playing', 'Moddable', 'Hack and Slash', 'Character Customization', 'Replay Value', 'Isometric', 'overlay', 'Steampunk', 'Dungeon Crawler', 'Loot', 'Cartoon']",88.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",6512
SUPERHOT,2016-02-24,4.19,1519,"['Shooter', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'steam-trading-cards', 'First-Person', 'Horror', 'FPS', 'Funny', 'Difficult', 'Tactical', 'Short', 'Cyberpunk', 'overlay', 'Kickstarter', 'Bullet Hell', 'Illuminati', 'Minimalist', 'Bullet Time', 'Time Manipulation', 'cloud saves', 'bullet-time', 'time-manipulation']",82.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'macOS', 'Linux', 'Web']",6501
Mafia III,2016-10-06,3.13,1350,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'FPS', 'Gore', 'Classic', 'Sandbox', 'Violent', 'Stealth', 'Third-Person Shooter', 'Nudity', 'Mature', 'Crime']",62.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS']",6500
